zip,state_name,soldBy,customerID,officeID,active_status,days_old,services_completed,services_due,completion_percentage,balance,difference,avg_contract_value,distance_in_miles,population_current,gender_male,age_median,race_white,crime_overall,households_total,households_value,households_yearbuilt,households_occupancy_owned,income_average,income_median,costs_overall
76039,Texas,18251,1130923,9,1,195,4,3.80,1.0526,0,-0.1918,515,12.51,34534,47.65,35,65.74,43,15179,158376,1988,41.87,76787,67158,119
76040,Texas,20114,1130928,9,1,195,3,3.80,0.7895,0,0.8082,375,13.01,29140,49.43,34,57.60,70,11818,147850,1981,42.50,67211,58375,102
76039,Texas,21200,1130933,9,1,195,3,3.80,0.7895,107,0.8082,397,13.07,34534,47.65,35,65.74,43,15179,158376,1988,41.87,76787,67158,119
76039,Texas,18251,1130939,9,1,195,3,3.80,0.7895,0,0.8082,371,12.59,34534,47.65,35,65.74,43,15179,158376,1988,41.87,76787,67158,119
75032,Texas,19083,1130967,9,0,195,2,3.80,0.5263,0,1.8082,366,28.06,28806,48.47,36,82.64,17,9534,255040,1995,82.41,113145,96090,104
75032,Texas,18899,1130988,9,0,195,2,3.80,0.5263,247,1.8082,277,26.29,28806,48.47,36,82.64,17,9534,255040,1995,82.41,113145,96090,104
75032,Texas,20028,1130997,9,1,195,4,3.80,1.0526,0,-0.1918,357,26.10,28806,48.47,36,82.64,17,9534,255040,1995,82.41,113145,96090,104
75087,Texas,19083,1131001,9,1,195,4,3.80,1.0526,0,-0.1918,485,24.68,28355,47.21,39,87.71,29,10167,211811,1992,78.30,95842,85905,110
75032,Texas,20117,1131006,9,1,195,3,3.80,0.7895,0,0.8082,485,26.98,28806,48.47,36,82.64,17,9534,255040,1995,82.41,113145,96090,104
75032,Texas,20117,1131009,9,1,195,4,3.80,1.0526,0,-0.1918,405,27.91,28806,48.47,36,82.64,17,9534,255040,1995,82.41,113145,96090,104
75087,Texas,20028,1131011,9,0,195,2,3.80,0.5263,0,1.8082,366,25.68,28355,47.21,39,87.71,29,10167,211811,1992,78.30,95842,85905,110
75089,Texas,20657,1131020,9,1,195,4,3.80,1.0526,0,-0.1918,375,22.29,28263,47.42,35,64.39,18,8997,172060,1994,88.23,99947,93073,100
75048,Texas,19204,1131023,9,0,195,2,3.80,0.5263,0,1.8082,485,18.54,19185,47.46,36,69.43,37,6280,184300,1996,86.48,99319,91743,104
75098,Texas,18390,1131027,9,1,195,4,3.80,1.0526,0,-0.1918,437,22.04,53836,47.75,32,71.79,24,17330,163593,1997,83.55,90327,82436,98
75048,Texas,18347,1131044,9,1,195,3,3.80,0.7895,0,0.8082,411,19.32,19185,47.46,36,69.43,37,6280,184300,1996,86.48,99319,91743,104
75098,Texas,18560,1131050,9,1,195,3,3.80,0.7895,0,0.8082,366,22.54,53836,47.75,32,71.79,24,17330,163593,1997,83.55,90327,82436,98
75098,Texas,18541,1131072,9,1,195,3,3.80,0.7895,0,0.8082,356,18.81,53836,47.75,32,71.79,24,17330,163593,1997,83.55,90327,82436,98
75098,Texas,18606,1131074,9,1,195,3,3.80,0.7895,0,0.8082,357,21.63,53836,47.75,32,71.79,24,17330,163593,1997,83.55,90327,82436,98
75098,Texas,18478,1131080,9,1,195,4,3.80,1.0526,0,-0.1918,357,21.82,53836,47.75,32,71.79,24,17330,163593,1997,83.55,90327,82436,98
75040,Texas,18347,1131081,9,1,195,3,3.80,0.7895,0,0.8082,491,17.37,61351,47.42,34,54.24,31,18792,118569,1977,73.86,67810,59509,82
75098,Texas,18390,1131087,9,1,195,3,3.80,0.7895,0,0.8082,356,22.11,53836,47.75,32,71.79,24,17330,163593,1997,83.55,90327,82436,98
75098,Texas,18390,1131099,9,1,195,3,3.80,0.7895,0,0.8082,356,22.05,53836,47.75,32,71.79,24,17330,163593,1997,83.55,90327,82436,98
75098,Texas,18478,1131103,9,1,195,4,3.80,1.0526,0,-0.1918,485,22.83,53836,47.75,32,71.79,24,17330,163593,1997,83.55,90327,82436,98
75032,Texas,20117,1131934,9,1,194,3,3.79,0.7916,0,0.7973,385,27.88,28806,48.47,36,82.64,17,9534,255040,1995,82.41,113145,96090,104
75098,Texas,18478,1132025,9,1,194,4,3.79,1.0554,0,-0.2027,357,21.83,53836,47.75,32,71.79,24,17330,163593,1997,83.55,90327,82436,98
75098,Texas,18478,1132050,9,0,194,2,3.79,0.5277,0,1.7973,485,20.31,53836,47.75,32,71.79,24,17330,163593,1997,83.55,90327,82436,98
76039,Texas,23974,1132319,9,1,194,3,3.79,0.7916,0,0.7973,395,12.39,34534,47.65,35,65.74,43,15179,158376,1988,41.87,76787,67158,119
75098,Texas,18606,1132323,9,1,194,3,3.79,0.7916,0,0.7973,356,21.62,53836,47.75,32,71.79,24,17330,163593,1997,83.55,90327,82436,98
75040,Texas,19083,1132325,9,1,194,4,3.79,1.0554,0,-0.2027,366,17.26,61351,47.42,34,54.24,31,18792,118569,1977,73.86,67810,59509,82
75048,Texas,19204,1132330,9,1,194,3,3.79,0.7916,0,0.7973,356,18.39,19185,47.46,36,69.43,37,6280,184300,1996,86.48,99319,91743,104
75098,Texas,20702,1132331,9,1,194,4,3.79,1.0554,0,-0.2027,405,18.88,53836,47.75,32,71.79,24,17330,163593,1997,83.55,90327,82436,98
76040,Texas,20246,1132335,9,1,194,3,3.79,0.7916,96,0.7973,356,12.76,29140,49.43,34,57.60,70,11818,147850,1981,42.50,67211,58375,102
76040,Texas,18489,1132339,9,1,194,3,3.79,0.7916,0,0.7973,485,13.95,29140,49.43,34,57.60,70,11818,147850,1981,42.50,67211,58375,102
76040,Texas,20113,1132340,9,1,194,3,3.79,0.7916,0,0.7973,485,13.58,29140,49.43,34,57.60,70,11818,147850,1981,42.50,67211,58375,102
76039,Texas,21200,1132341,9,1,194,4,3.79,1.0554,0,-0.2027,515,12.96,34534,47.65,35,65.74,43,15179,158376,1988,41.87,76787,67158,119
76039,Texas,21713,1132343,9,1,194,4,3.79,1.0554,0,-0.2027,485,12.73,34534,47.65,35,65.74,43,15179,158376,1988,41.87,76787,67158,119
76040,Texas,20114,1132346,9,1,194,3,3.79,0.7916,0,0.7973,375,12.78,29140,49.43,34,57.60,70,11818,147850,1981,42.50,67211,58375,102
76040,Texas,17598,1132348,9,1,194,3,3.79,0.7916,0,0.7973,376,13.02,29140,49.43,34,57.60,70,11818,147850,1981,42.50,67211,58375,102
76040,Texas,20113,1132349,9,1,194,3,3.79,0.7916,0,0.7973,366,13.56,29140,49.43,34,57.60,70,11818,147850,1981,42.50,67211,58375,102
76005,NULL,15260,1132350,9,1,194,3,3.79,0.7916,0,0.7973,525,14.89,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
76039,Texas,18251,1132352,9,1,194,4,3.79,1.0554,0,-0.2027,515,12.50,34534,47.65,35,65.74,43,15179,158376,1988,41.87,76787,67158,119
76039,Texas,22005,1132353,9,1,194,3,3.79,0.7916,0,0.7973,485,12.03,34534,47.65,35,65.74,43,15179,158376,1988,41.87,76787,67158,119
76039,Texas,21713,1132354,9,1,194,4,3.79,1.0554,0,-0.2027,485,12.38,34534,47.65,35,65.74,43,15179,158376,1988,41.87,76787,67158,119
76039,Texas,21200,1132355,9,1,194,4,3.79,1.0554,0,-0.2027,485,13.09,34534,47.65,35,65.74,43,15179,158376,1988,41.87,76787,67158,119
76039,Texas,21200,1132358,9,1,194,4,3.79,1.0554,0,-0.2027,336,13.11,34534,47.65,35,65.74,43,15179,158376,1988,41.87,76787,67158,119
76040,Texas,18489,1132359,9,1,194,3,3.79,0.7916,0,0.7973,356,13.83,29140,49.43,34,57.60,70,11818,147850,1981,42.50,67211,58375,102
76040,Texas,20113,1132360,9,1,194,3,3.79,0.7916,0,0.7973,366,14.05,29140,49.43,34,57.60,70,11818,147850,1981,42.50,67211,58375,102
76040,Texas,20114,1132361,9,1,194,3,3.79,0.7916,0,0.7973,485,12.91,29140,49.43,34,57.60,70,11818,147850,1981,42.50,67211,58375,102
76039,Texas,22005,1132365,9,1,194,3,3.79,0.7916,0,0.7973,485,12.10,34534,47.65,35,65.74,43,15179,158376,1988,41.87,76787,67158,119
76039,Texas,18251,1132368,9,1,194,3,3.79,0.7916,0,0.7973,515,12.49,34534,47.65,35,65.74,43,15179,158376,1988,41.87,76787,67158,119
76040,Texas,20246,1132373,9,1,194,3,3.79,0.7916,0,0.7973,361,12.58,29140,49.43,34,57.60,70,11818,147850,1981,42.50,67211,58375,102
76040,Texas,20113,1132375,9,1,194,3,3.79,0.7916,0,0.7973,485,14.04,29140,49.43,34,57.60,70,11818,147850,1981,42.50,67211,58375,102
76039,Texas,18345,1132378,9,0,194,2,3.79,0.5277,335,1.7973,415,12.79,34534,47.65,35,65.74,43,15179,158376,1988,41.87,76787,67158,119
76039,Texas,21261,1132379,9,1,194,3,3.79,0.7916,0,0.7973,325,12.78,34534,47.65,35,65.74,43,15179,158376,1988,41.87,76787,67158,119
76039,Texas,23974,1132382,9,1,194,3,3.79,0.7916,0,0.7973,535,12.28,34534,47.65,35,65.74,43,15179,158376,1988,41.87,76787,67158,119
75007,Texas,20747,1132389,9,1,194,3,3.79,0.7916,0,0.7973,515,3.04,53980,47.94,38,64.72,18,19492,189737,1985,72.72,105141,88518,111
75056,Texas,18248,1132393,9,1,194,3,3.79,0.7916,0,0.7973,381,10.12,50281,48.90,33,70.44,14,17381,209292,1992,71.34,106461,95262,108
75056,Texas,12357,1132395,9,1,194,4,3.79,1.0554,0,-0.2027,356,9.38,50281,48.90,33,70.44,14,17381,209292,1992,71.34,106461,95262,108
75056,Texas,17542,1132398,9,1,194,4,3.79,1.0554,0,-0.2027,485,9.88,50281,48.90,33,70.44,14,17381,209292,1992,71.34,106461,95262,108
75056,Texas,19203,1132402,9,1,194,4,3.79,1.0554,0,-0.2027,515,9.30,50281,48.90,33,70.44,14,17381,209292,1992,71.34,106461,95262,108
75056,Texas,17506,1132403,9,0,194,2,3.79,0.5277,0,1.7973,485,9.93,50281,48.90,33,70.44,14,17381,209292,1992,71.34,106461,95262,108
75056,Texas,19243,1132404,9,1,194,3,3.79,0.7916,0,0.7973,381,9.87,50281,48.90,33,70.44,14,17381,209292,1992,71.34,106461,95262,108
75010,Texas,21376,1132405,9,1,194,3,3.79,0.7916,96,0.7973,405,10.02,23049,46.84,35,55.77,12,8873,226582,1996,54.32,98535,80963,115
75056,Texas,19243,1132406,9,1,194,2,3.79,0.5277,0,1.7973,395,9.91,50281,48.90,33,70.44,14,17381,209292,1992,71.34,106461,95262,108
75056,Texas,18248,1132408,9,1,194,3,3.79,0.7916,0,0.7973,405,9.74,50281,48.90,33,70.44,14,17381,209292,1992,71.34,106461,95262,108
75056,Texas,19203,1132410,9,1,194,3,3.79,0.7916,0,0.7973,515,9.46,50281,48.90,33,70.44,14,17381,209292,1992,71.34,106461,95262,108
75056,Texas,18248,1132412,9,1,194,4,3.79,1.0554,0,-0.2027,485,10.18,50281,48.90,33,70.44,14,17381,209292,1992,71.34,106461,95262,108
75056,Texas,17542,1132417,9,1,194,3,3.79,0.7916,0,0.7973,371,9.88,50281,48.90,33,70.44,14,17381,209292,1992,71.34,106461,95262,108
75056,Texas,17506,1132420,9,0,194,1,3.79,0.2639,0,2.7973,366,9.89,50281,48.90,33,70.44,14,17381,209292,1992,71.34,106461,95262,108
75056,Texas,17506,1132422,9,1,194,3,3.79,0.7916,0,0.7973,485,9.88,50281,48.90,33,70.44,14,17381,209292,1992,71.34,106461,95262,108
75056,Texas,12357,1132424,9,1,194,4,3.79,1.0554,0,-0.2027,356,9.37,50281,48.90,33,70.44,14,17381,209292,1992,71.34,106461,95262,108
75056,Texas,12357,1132426,9,1,194,4,3.79,1.0554,0,-0.2027,357,9.34,50281,48.90,33,70.44,14,17381,209292,1992,71.34,106461,95262,108
75056,Texas,17506,1132428,9,1,194,4,3.79,1.0554,0,-0.2027,366,10.01,50281,48.90,33,70.44,14,17381,209292,1992,71.34,106461,95262,108
75056,Texas,13642,1132430,9,1,194,3,3.79,0.7916,0,0.7973,376,10.52,50281,48.90,33,70.44,14,17381,209292,1992,71.34,106461,95262,108
75056,Texas,17594,1132433,9,1,194,3,3.79,0.7916,0,0.7973,356,9.70,50281,48.90,33,70.44,14,17381,209292,1992,71.34,106461,95262,108
75056,Texas,19243,1132434,9,1,194,4,3.79,1.0554,0,-0.2027,485,9.88,50281,48.90,33,70.44,14,17381,209292,1992,71.34,106461,95262,108
75056,Texas,20274,1132435,9,1,194,3,3.79,0.7916,0,0.7973,366,9.97,50281,48.90,33,70.44,14,17381,209292,1992,71.34,106461,95262,108
75056,Texas,18248,1132436,9,0,194,3,3.79,0.7916,0,0.7973,376,9.72,50281,48.90,33,70.44,14,17381,209292,1992,71.34,106461,95262,108
75056,Texas,18248,1132437,9,1,194,3,3.79,0.7916,0,0.7973,405,9.72,50281,48.90,33,70.44,14,17381,209292,1992,71.34,106461,95262,108
76244,Texas,21945,1132439,9,0,194,2,3.79,0.5277,0,1.7973,356,21.65,60036,48.26,30,76.90,8,19071,180872,2002,82.47,100199,95157,103
76244,Texas,20190,1132440,9,1,194,3,3.79,0.7916,0,0.7973,357,20.96,60036,48.26,30,76.90,8,19071,180872,2002,82.47,100199,95157,103
76137,Texas,18387,1132441,9,1,194,3,3.79,0.7916,0,0.7973,445,21.77,56582,48.37,32,69.72,52,20210,140089,1993,63.53,87999,79190,105
76244,Texas,20190,1132442,9,1,194,3,3.79,0.7916,0,0.7973,357,22.00,60036,48.26,30,76.90,8,19071,180872,2002,82.47,100199,95157,103
76137,Texas,18387,1132444,9,1,194,3,3.79,0.7916,0,0.7973,445,21.70,56582,48.37,32,69.72,52,20210,140089,1993,63.53,87999,79190,105
76244,Texas,20190,1132445,9,1,194,3,3.79,0.7916,0,0.7973,485,21.95,60036,48.26,30,76.90,8,19071,180872,2002,82.47,100199,95157,103
76137,Texas,17595,1132447,9,1,194,3,3.79,0.7916,0,0.7973,485,23.72,56582,48.37,32,69.72,52,20210,140089,1993,63.53,87999,79190,105
76137,Texas,20936,1132448,9,1,194,3,3.79,0.7916,0,0.7973,485,21.52,56582,48.37,32,69.72,52,20210,140089,1993,63.53,87999,79190,105
76244,Texas,17590,1132449,9,1,194,3,3.79,0.7916,0,0.7973,425,22.05,60036,48.26,30,76.90,8,19071,180872,2002,82.47,100199,95157,103
75098,Texas,18390,1132450,9,1,194,3,3.79,0.7916,0,0.7973,356,22.31,53836,47.75,32,71.79,24,17330,163593,1997,83.55,90327,82436,98
76137,Texas,17595,1132451,9,1,194,3,3.79,0.7916,0,0.7973,376,21.50,56582,48.37,32,69.72,52,20210,140089,1993,63.53,87999,79190,105
76244,Texas,20190,1132452,9,1,194,3,3.79,0.7916,0,0.7973,485,21.99,60036,48.26,30,76.90,8,19071,180872,2002,82.47,100199,95157,103
76244,Texas,17590,1132453,9,1,194,3,3.79,0.7916,0,0.7973,425,22.09,60036,48.26,30,76.90,8,19071,180872,2002,82.47,100199,95157,103
76244,Texas,20190,1132455,9,1,194,3,3.79,0.7916,0,0.7973,485,22.02,60036,48.26,30,76.90,8,19071,180872,2002,82.47,100199,95157,103
75094,Texas,19206,1132456,9,1,194,4,3.79,1.0554,0,-0.2027,357,17.42,21936,48.98,34,54.90,16,6327,250247,2000,95.64,119796,109352,101
75098,Texas,18478,1132457,9,1,194,3,3.79,0.7916,118,0.7973,485,22.82,53836,47.75,32,71.79,24,17330,163593,1997,83.55,90327,82436,98
75048,Texas,19204,1132458,9,1,194,3,3.79,0.7916,0,0.7973,375,18.48,19185,47.46,36,69.43,37,6280,184300,1996,86.48,99319,91743,104
76137,Texas,17595,1133223,9,1,192,3,3.77,0.7958,0,0.7753,357,22.14,56582,48.37,32,69.72,52,20210,140089,1993,63.53,87999,79190,105
75088,Texas,18347,1133469,9,1,192,4,3.77,1.0610,0,-0.2247,491,20.55,26588,47.31,40,74.21,16,9008,162574,1987,86.81,102113,86369,104
75056,Texas,19218,1133492,9,1,192,3,3.77,0.7958,0,0.7753,485,9.77,50281,48.90,33,70.44,14,17381,209292,1992,71.34,106461,95262,108
75056,Texas,19215,1133525,9,1,192,3,3.77,0.7958,0,0.7753,485,9.93,50281,48.90,33,70.44,14,17381,209292,1992,71.34,106461,95262,108
75056,Texas,13642,1133559,9,1,192,3,3.77,0.7958,0,0.7753,357,8.09,50281,48.90,33,70.44,14,17381,209292,1992,71.34,106461,95262,108
75098,Texas,18478,1133669,9,1,192,3,3.77,0.7958,0,0.7753,316,22.81,53836,47.75,32,71.79,24,17330,163593,1997,83.55,90327,82436,98
75056,Texas,19243,1133672,9,1,192,3,3.77,0.7958,0,0.7753,515,9.32,50281,48.90,33,70.44,14,17381,209292,1992,71.34,106461,95262,108
75056,Texas,19217,1133684,9,1,192,4,3.77,1.0610,0,-0.2247,405,9.20,50281,48.90,33,70.44,14,17381,209292,1992,71.34,106461,95262,108
75056,Texas,13642,1133689,9,1,192,3,3.77,0.7958,0,0.7753,356,8.13,50281,48.90,33,70.44,14,17381,209292,1992,71.34,106461,95262,108
75067,Texas,18471,1133695,9,1,192,3,3.77,0.7958,0,0.7753,515,7.56,64653,48.34,31,61.40,31,25751,149930,1990,39.93,72898,62150,104
75056,Texas,19203,1133700,9,1,192,4,3.77,1.0610,0,-0.2247,396,9.95,50281,48.90,33,70.44,14,17381,209292,1992,71.34,106461,95262,108
75067,Texas,20114,1133722,9,1,192,4,3.77,1.0610,0,-0.2247,356,8.58,64653,48.34,31,61.40,31,25751,149930,1990,39.93,72898,62150,104
75056,Texas,17506,1133748,9,0,192,1,3.77,0.2653,0,2.7753,486,9.79,50281,48.90,33,70.44,14,17381,209292,1992,71.34,106461,95262,108
75067,Texas,18378,1133758,9,1,192,3,3.77,0.7958,0,0.7753,405,7.62,64653,48.34,31,61.40,31,25751,149930,1990,39.93,72898,62150,104
75098,Texas,7996,1133786,9,1,192,4,3.77,1.0610,0,-0.2247,435,21.07,53836,47.75,32,71.79,24,17330,163593,1997,83.55,90327,82436,98
75056,Texas,19217,1133814,9,1,192,4,3.77,1.0610,0,-0.2247,485,9.25,50281,48.90,33,70.44,14,17381,209292,1992,71.34,106461,95262,108
75056,Texas,13642,1133815,9,1,192,3,3.77,0.7958,0,0.7753,485,8.26,50281,48.90,33,70.44,14,17381,209292,1992,71.34,106461,95262,108
75056,Texas,19215,1133817,9,1,192,3,3.77,0.7958,0,0.7753,485,9.73,50281,48.90,33,70.44,14,17381,209292,1992,71.34,106461,95262,108
75056,Texas,20274,1133827,9,0,192,2,3.77,0.5305,0,1.7753,366,11.00,50281,48.90,33,70.44,14,17381,209292,1992,71.34,106461,95262,108
75056,Texas,17542,1133865,9,0,192,2,3.77,0.5305,0,1.7753,356,10.15,50281,48.90,33,70.44,14,17381,209292,1992,71.34,106461,95262,108
75056,Texas,17542,1133937,9,1,192,3,3.77,0.7958,39,0.7753,436,10.12,50281,48.90,33,70.44,14,17381,209292,1992,71.34,106461,95262,108
75035,Texas,7996,1133943,9,1,192,4,3.77,1.0610,0,-0.2247,380,15.73,49108,47.40,33,69.97,2,16493,227001,1999,81.64,112300,102976,111
75067,Texas,18251,1133948,9,1,192,3,3.77,0.7958,0,0.7753,495,8.18,64653,48.34,31,61.40,31,25751,149930,1990,39.93,72898,62150,104
75067,Texas,18251,1133979,9,1,192,3,3.77,0.7958,0,0.7753,505,8.16,64653,48.34,31,61.40,31,25751,149930,1990,39.93,72898,62150,104
75067,Texas,18489,1133982,9,1,192,4,3.77,1.0610,0,-0.2247,361,8.70,64653,48.34,31,61.40,31,25751,149930,1990,39.93,72898,62150,104
75098,Texas,18347,1134029,9,0,192,2,3.77,0.5305,0,1.7753,356,20.70,53836,47.75,32,71.79,24,17330,163593,1997,83.55,90327,82436,98
75067,Texas,22234,1134090,9,1,192,3,3.77,0.7958,0,0.7753,356,7.95,64653,48.34,31,61.40,31,25751,149930,1990,39.93,72898,62150,104
75032,Texas,19083,1134133,9,1,192,3,3.77,0.7958,134,0.7753,545,25.83,28806,48.47,36,82.64,17,9534,255040,1995,82.41,113145,96090,104
75098,Texas,18390,1134172,9,1,192,3,3.77,0.7958,0,0.7753,356,22.00,53836,47.75,32,71.79,24,17330,163593,1997,83.55,90327,82436,98
76244,Texas,14034,1134394,9,1,192,3,3.77,0.7958,0,0.7753,385,23.37,60036,48.26,30,76.90,8,19071,180872,2002,82.47,100199,95157,103
76244,Texas,20936,1134402,9,1,192,3,3.77,0.7958,0,0.7753,356,22.32,60036,48.26,30,76.90,8,19071,180872,2002,82.47,100199,95157,103
75067,Texas,18378,1134628,9,1,192,3,3.77,0.7958,0,0.7753,485,7.70,64653,48.34,31,61.40,31,25751,149930,1990,39.93,72898,62150,104
75056,Texas,19218,1134629,9,1,192,4,3.77,1.0610,0,-0.2247,366,9.61,50281,48.90,33,70.44,14,17381,209292,1992,71.34,106461,95262,108
75056,Texas,13642,1134630,9,1,192,3,3.77,0.7958,0,0.7753,376,8.18,50281,48.90,33,70.44,14,17381,209292,1992,71.34,106461,95262,108
76040,Texas,20246,1134632,9,1,192,3,3.77,0.7958,0,0.7753,485,12.68,29140,49.43,34,57.60,70,11818,147850,1981,42.50,67211,58375,102
75067,Texas,18251,1134633,9,1,192,3,3.77,0.7958,0,0.7753,505,8.09,64653,48.34,31,61.40,31,25751,149930,1990,39.93,72898,62150,104
75098,Texas,18346,1134634,9,1,192,3,3.77,0.7958,0,0.7753,317,20.39,53836,47.75,32,71.79,24,17330,163593,1997,83.55,90327,82436,98
76244,Texas,21945,1134636,9,1,192,3,3.77,0.7958,0,0.7753,485,21.74,60036,48.26,30,76.90,8,19071,180872,2002,82.47,100199,95157,103
75007,Texas,17541,1134637,9,1,192,3,3.77,0.7958,0,0.7753,316,4.27,53980,47.94,38,64.72,18,19492,189737,1985,72.72,105141,88518,111
75056,Texas,19218,1134641,9,0,192,2,3.77,0.5305,0,1.7753,366,9.62,50281,48.90,33,70.44,14,17381,209292,1992,71.34,106461,95262,108
75056,Texas,19218,1134642,9,1,192,4,3.77,1.0610,0,-0.2247,485,9.70,50281,48.90,33,70.44,14,17381,209292,1992,71.34,106461,95262,108
76039,Texas,21261,1134643,9,1,192,3,3.77,0.7958,0,0.7753,485,12.82,34534,47.65,35,65.74,43,15179,158376,1988,41.87,76787,67158,119
75067,Texas,17598,1134647,9,0,192,2,3.77,0.5305,0,1.7753,366,8.75,64653,48.34,31,61.40,31,25751,149930,1990,39.93,72898,62150,104
76148,Texas,20936,1134648,9,1,192,4,3.77,1.0610,0,-0.2247,366,20.71,23620,48.13,35,81.84,6,8149,101051,1979,81.21,71123,67438,99
75056,Texas,17506,1134649,9,1,192,3,3.77,0.7958,0,0.7753,485,9.91,50281,48.90,33,70.44,14,17381,209292,1992,71.34,106461,95262,108
76244,Texas,20389,1134652,9,1,192,3,3.77,0.7958,0,0.7753,277,23.31,60036,48.26,30,76.90,8,19071,180872,2002,82.47,100199,95157,103
75067,Texas,20113,1134653,9,1,192,3,3.77,0.7958,0,0.7753,485,7.29,64653,48.34,31,61.40,31,25751,149930,1990,39.93,72898,62150,104
75094,Texas,19206,1134655,9,1,192,3,3.77,0.7958,0,0.7753,357,17.49,21936,48.98,34,54.90,16,6327,250247,2000,95.64,119796,109352,101
76244,Texas,20190,1134657,9,1,192,4,3.77,1.0610,0,-0.2247,485,22.23,60036,48.26,30,76.90,8,19071,180872,2002,82.47,100199,95157,103
75056,Texas,17541,1134659,9,1,192,4,3.77,1.0610,0,-0.2247,366,9.52,50281,48.90,33,70.44,14,17381,209292,1992,71.34,106461,95262,108
75056,Texas,19215,1134662,9,1,192,2,3.77,0.5305,0,1.7753,485,9.85,50281,48.90,33,70.44,14,17381,209292,1992,71.34,106461,95262,108
76244,Texas,20190,1134664,9,1,192,3,3.77,0.7958,0,0.7753,485,22.03,60036,48.26,30,76.90,8,19071,180872,2002,82.47,100199,95157,103
75056,Texas,20383,1134665,9,1,192,3,3.77,0.7958,0,0.7753,485,7.96,50281,48.90,33,70.44,14,17381,209292,1992,71.34,106461,95262,108
75056,Texas,18248,1134666,9,1,192,3,3.77,0.7958,0,0.7753,485,11.35,50281,48.90,33,70.44,14,17381,209292,1992,71.34,106461,95262,108
75056,Texas,19203,1134667,9,1,192,4,3.77,1.0610,0,-0.2247,356,9.88,50281,48.90,33,70.44,14,17381,209292,1992,71.34,106461,95262,108
75056,Texas,19215,1134669,9,1,192,4,3.77,1.0610,0,-0.2247,485,9.88,50281,48.90,33,70.44,14,17381,209292,1992,71.34,106461,95262,108
75287,Texas,20028,1134671,9,1,192,3,3.77,0.7958,0,0.7753,357,5.48,51621,47.32,33,53.86,70,27138,278984,1988,20.71,80296,62663,125
75056,Texas,19203,1134674,9,1,192,4,3.77,1.0610,0,-0.2247,305,9.76,50281,48.90,33,70.44,14,17381,209292,1992,71.34,106461,95262,108
76039,Texas,23974,1134675,9,1,192,3,3.77,0.7958,0,0.7753,356,12.35,34534,47.65,35,65.74,43,15179,158376,1988,41.87,76787,67158,119
75056,Texas,18248,1134678,9,1,192,3,3.77,0.7958,0,0.7753,405,8.92,50281,48.90,33,70.44,14,17381,209292,1992,71.34,106461,95262,108
75056,Texas,18248,1134679,9,1,192,3,3.77,0.7958,0,0.7753,405,11.29,50281,48.90,33,70.44,14,17381,209292,1992,71.34,106461,95262,108
75056,Texas,17506,1134683,9,1,192,3,3.77,0.7958,0,0.7753,356,9.80,50281,48.90,33,70.44,14,17381,209292,1992,71.34,106461,95262,108
75056,Texas,18248,1134690,9,1,192,4,3.77,1.0610,0,-0.2247,366,10.14,50281,48.90,33,70.44,14,17381,209292,1992,71.34,106461,95262,108
75056,Texas,19243,1134692,9,1,192,3,3.77,0.7958,0,0.7753,366,9.88,50281,48.90,33,70.44,14,17381,209292,1992,71.34,106461,95262,108
75056,Texas,18248,1134695,9,1,192,3,3.77,0.7958,0,0.7753,376,11.47,50281,48.90,33,70.44,14,17381,209292,1992,71.34,106461,95262,108
75056,Texas,13642,1134696,9,0,192,2,3.77,0.5305,0,1.7753,376,8.18,50281,48.90,33,70.44,14,17381,209292,1992,71.34,106461,95262,108
76040,Texas,20114,1134700,9,1,187,3,3.72,0.8065,0,0.7205,375,12.93,29140,49.43,34,57.60,70,11818,147850,1981,42.50,67211,58375,102
75098,Texas,18347,1134701,9,1,192,4,3.77,1.0610,0,-0.2247,491,20.57,53836,47.75,32,71.79,24,17330,163593,1997,83.55,90327,82436,98
75056,Texas,19243,1134702,9,0,192,2,3.77,0.5305,0,1.7753,485,9.88,50281,48.90,33,70.44,14,17381,209292,1992,71.34,106461,95262,108
75056,Texas,20274,1134703,9,1,192,3,3.77,0.7958,96,0.7753,405,8.37,50281,48.90,33,70.44,14,17381,209292,1992,71.34,106461,95262,108
76040,Texas,18489,1134704,9,1,192,3,3.77,0.7958,0,0.7753,276,13.78,29140,49.43,34,57.60,70,11818,147850,1981,42.50,67211,58375,102
75057,Texas,15260,1134811,9,0,192,1,3.77,0.2653,0,2.7753,525,7.98,13616,49.62,31,68.37,33,5171,101225,1984,36.47,60639,49811,92
75287,Texas,20117,1134814,9,1,192,3,3.77,0.7958,0,0.7753,405,5.52,51621,47.32,33,53.86,70,27138,278984,1988,20.71,80296,62663,125
76040,Texas,17598,1134818,9,0,192,1,3.77,0.2653,0,2.7753,485,12.99,29140,49.43,34,57.60,70,11818,147850,1981,42.50,67211,58375,102
75057,Texas,18345,1134820,9,1,192,4,3.77,1.0610,0,-0.2247,381,9.16,13616,49.62,31,68.37,33,5171,101225,1984,36.47,60639,49811,92
